x,y,z,Bx,By,Bz
-19051,-12053,-500,7.06171443571981,10.126858314286,-4.0713020258265
-19051,-11553,-500,9.73523803678676,10.6102739010308,0.0553483751427233
-19051,-11053,-500,8.77859451206766,8.82333343062596,-0.199900900580992
-19051,-10553,-500,6.47842369690531,8.50712569312664,2.93180510017207
-19051,-10053,-500,12.5135135567305,9.55297520259196,-4.93738180612065
-19051,-9553,-500,12.3026687642982,10.1445125728424,-3.98680643494584
-19051,-9053,-500,11.0151009795944,11.9129150434623,0.843869135504217
-19051,-8553,-500,15.7295343427038,9.13763117540813,0.00992358956764153
-19051,-8053,-500,14.506336731085,10.1445401909563,0.255424679301231
-19051,-7553,-500,14.9222542094067,10.6133325643663,2.8878885464709
-19051,-7053,-500,15.1138817825386,7.3951059537147,0.331509585749437
-19051,-6553,-500,18.3228466016914,11.1435815839545,-0.923309529337555
-19051,-6053,-500,16.6538381167142,7.673635975938,-2.25832704770656
-19051,-5553,-500,17.1561189105318,8.91695244677636,-0.47789581142281
-19051,-5053,-500,17.4458018324562,5.89690772634211,0.756392340808286
-19051,-4553,-500,20.4540218102382,5.41285231941043,-1.88648550719284
-19051,-4053,-500,20.5282553196713,3.40628987058528,1.39313988315633
-19051,-3553,-500,21.1943812415842,7.06983554719337,-2.29701515886879
-19051,-3053,-500,19.1972296252844,5.87113097676702,1.70013655766516
-19051,-2553,-500,22.4525256309217,1.03837428609772,-2.94672070407442
-19051,-2053,-500,23.2933299257198,3.81673318070024,-0.146477080182981
-19051,-1553,-500,21.4689373022619,1.15972985050363,3.82225440984295
-19051,-1053,-500,22.4053665229761,1.06687253806079,-1.54770729750507
-19051,-553,-500,23.8995700513892,1.03789085120903,0.101777206080621
-19051,-53,-500,20.3248547509744,-2.81315615985923,-2.91722969892421
-19051,447,-500,22.282914909028,-1.03071722215841,4.33358910404091
-19051,947,-500,23.1941717216823,-2.01799317185263,2.06159468249288
-19051,1447,-500,25.147423017078,-3.05718081605982,2.63478131056823
-19051,1947,-500,19.4546839893061,-3.72675575499961,3.72071245796716
-19051,2447,-500,20.5593950510938,-2.60607182621622,1.8473826215438
-19051,2947,-500,17.7123893386002,-6.34283765023576,-2.76698575280442
-19051,3447,-500,20.4394791771154,-6.74893963441598,-1.93139541899037
-19051,3947,-500,19.4510136191206,-5.50444632830275,-0.353486800379153
-19051,4447,-500,18.1576229331294,-5.02030295453938,-0.216251511319923
-19051,4947,-500,16.8246170845507,-4.92610090407009,0.60629043648166
-19051,5447,-500,15.7299625850725,-6.01422412510664,-2.49751453791704
-19051,5947,-500,16.1709539639919,-8.80675546690975,-2.61769389457265
-19051,6447,-500,14.6314764518513,-7.9244997670152,-0.834686316096308
-19051,6947,-500,15.3962037334124,-7.43469297410339,-2.98722687848255
-19051,7447,-500,15.7869907521666,-6.78622296946343,0.210513509316699
-19051,7947,-500,16.1518072930279,-7.81139931102465,-0.654816249313198
-19051,8447,-500,12.8538652632395,-8.87330409773997,0.818273968516652
-19051,8947,-500,13.8932395708405,-8.96303262621375,-5.47679948814358
-19051,9447,-500,11.2610141126536,-10.9057118506211,2.6259684153318
-19051,9947,-500,10.2301087364153,-7.64663125082281,0.364706336340031
-19051,10447,-500,12.3531126161228,-10.7616368671195,-4.3221290878299
-19051,10947,-500,8.12737390223978,-10.0185286421383,-3.66643640051634
-19051,11447,-500,8.01073281679572,-8.44965849212882,-3.29736665310453
-19051,11947,-500,9.74313137068108,-8.2622844862824,-1.01265247188778
-19051,12447,-500,5.5066855050757,-8.24037183303146,0.248780728413674
-19051,12947,-500,9.52042777350438,-7.89261295133348,-1.23021019596493
-19051,13447,-500,8.41804432021181,-6.80232988570578,-0.810166116461093
-19051,13947,-500,6.51405836852083,-7.98698411784556,-2.48467718943332
-19051,14447,-500,4.80980416080129,-7.21597116706602,-5.35683410538044
-19051,14947,-500,3.47221703207281,-7.91281907879738,-3.86648766973224
-19051,15447,-500,4.88408933668208,-8.01377028446556,0.637461431914507
-19051,15947,-500,5.0263838326048,-6.14378447829212,-4.53256131366045
-19051,16447,-500,4.17480181893352,-6.58315447015772,-0.795058684278984
-19051,16947,-500,3.7852041055116,-5.1556778637338,0.957482586405438
-19051,17447,-500,4.04478470525364,-5.79886327959844,-2.66836681762761
-19051,17947,-500,3.94480757694599,-5.56449638148965,1.09683926031595
-19051,18447,-500,3.87026124483037,-6.1038721911537,-2.51492303878804
-19051,18947,-500,2.09043370574333,-5.58682581415146,-3.23627942613343
-19051,19447,-500,3.76005071655684,-4.81674490131714,-3.2622859500831
